scale,site,calendar_date,pixel,value
1e-4,HLL,2020-10-15,41,8687
1e-4,HLL,2020-10-31,41,6704
1e-4,HLL,2020-11-16,41,6708
1e-4,HLL,2020-12-02,41,1546
1e-4,HLL,2020-12-18,41,6503
1e-4,HLL,2021-01-01,41,1703
1e-4,HLL,2021-01-17,41,-75
1e-4,HLL,2021-02-02,41,4879
1e-4,HLL,2021-02-18,41,5190
1e-4,HLL,2021-03-06,41,5170
1e-4,HLL,2021-03-22,41,6341
1e-4,HLL,2021-04-07,41,7656
1e-4,HLL,2021-04-23,41,7383
1e-4,HLL,2021-05-09,41,6480
1e-4,HLL,2021-05-25,41,7350
1e-4,HLL,2021-06-10,41,7012
1e-4,HLL,2021-06-26,41,5496
1e-4,HLL,2021-07-12,41,5831
1e-4,HLL,2021-07-28,41,6469
1e-4,HLL,2021-08-13,41,6119
1e-4,HLL,2021-08-29,41,4612
1e-4,HLL,2021-09-14,41,6130
1e-4,HLL,2021-09-30,41,5792
1e-4,HLL,2021-10-16,41,6225
1e-4,HLL,2021-11-01,41,6804
1e-4,HLL,2021-11-17,41,5675
1e-4,HLL,2021-12-03,41,718
1e-4,HLL,2021-12-19,41,3224
1e-4,HLL,2022-01-01,41,6182
1e-4,HLL,2022-01-17,41,6170
1e-4,HLL,2022-02-02,41,6024
1e-4,HLL,2022-02-18,41,5089
1e-4,HLL,2022-03-06,41,5521
1e-4,HLL,2022-03-22,41,4945
1e-4,HLL,2022-04-07,41,6922
1e-4,HLL,2022-04-23,41,6689
1e-4,HLL,2022-05-09,41,7082
1e-4,HLL,2022-05-25,41,7600
1e-4,HLL,2022-06-10,41,6720
1e-4,HLL,2022-06-26,41,5550
1e-4,HLL,2022-07-12,41,4935
1e-4,HLL,2022-07-28,41,4427
1e-4,HLL,2022-08-13,41,5419
1e-4,HLL,2022-08-29,41,6887
1e-4,HLL,2022-09-14,41,7186
1e-4,HLL,2022-09-30,41,7833
1e-4,HLL,2022-10-16,41,6350
1e-4,HLL,2022-11-01,41,7241
1e-4,HLL,2022-11-17,41,7384
1e-4,HLL,2022-12-03,41,2621
1e-4,HLL,2022-12-19,41,5349
1e-4,HLL,2023-01-01,41,5349
1e-4,HLL,2023-01-17,41,2171
1e-4,HLL,2023-02-02,41,5813
1e-4,HLL,2023-02-18,41,3847
1e-4,HLL,2023-03-06,41,4225
1e-4,HLL,2023-03-22,41,6162
1e-4,HLL,2023-04-07,41,6273
1e-4,HLL,2023-04-23,41,5195
1e-4,HLL,2023-05-09,41,5014
1e-4,HLL,2023-05-25,41,5101
1e-4,HLL,2023-06-10,41,5028
1e-4,HLL,2023-06-26,41,5601
1e-4,HLL,2023-07-12,41,6089
1e-4,HLL,2023-07-28,41,6666
1e-4,HLL,2023-08-13,41,6542
1e-4,HLL,2023-08-29,41,6718
1e-4,HLL,2023-09-14,41,6099
1e-4,HLL,2023-09-30,41,5769
1e-4,HLL,2023-10-16,41,6012
1e-4,HLL,2023-11-01,41,6475
1e-4,HLL,2023-11-17,41,6921
1e-4,HLL,2023-12-03,41,-652
1e-4,HLL,2023-12-19,41,3852
1e-4,HLL,2024-01-01,41,1548
1e-4,HLL,2024-01-17,41,4425
1e-4,HLL,2024-02-02,41,5189
1e-4,HLL,2024-02-18,41,5229
1e-4,HLL,2024-03-05,41,5684
1e-4,HLL,2024-03-21,41,6065
1e-4,HLL,2024-04-06,41,5885
1e-4,HLL,2024-04-22,41,6200
1e-4,HLL,2024-05-08,41,5692
1e-4,HLL,2024-05-24,41,6629
1e-4,HLL,2024-06-09,41,6690
1e-4,HLL,2024-06-25,41,7100
1e-4,HLL,2024-07-11,41,6589
1e-4,HLL,2024-07-27,41,6651
1e-4,HLL,2024-08-12,41,6532
1e-4,HLL,2024-08-28,41,6975
1e-4,HLL,2024-09-13,41,7153
1e-4,HLL,2024-09-29,41,7878
1e-4,HLL,2024-10-15,41,3723
1e-4,HLL,2024-10-31,41,5446
1e-4,HLL,2024-11-16,41,6325
1e-4,HLL,2024-12-02,41,8779
1e-4,HLL,2024-12-18,41,5820
