scale,site,calendar_date,pixel,value
1e-4,TAE,2020-06-25,41,6626
1e-4,TAE,2020-07-11,41,6484
1e-4,TAE,2020-07-27,41,6397
1e-4,TAE,2020-08-12,41,6453
1e-4,TAE,2020-08-28,41,5982
1e-4,TAE,2020-09-13,41,6331
1e-4,TAE,2020-09-29,41,6901
1e-4,TAE,2020-10-15,41,6701
1e-4,TAE,2020-10-31,41,6278
1e-4,TAE,2020-11-16,41,6606
1e-4,TAE,2020-12-02,41,3677
1e-4,TAE,2020-12-18,41,5186
1e-4,TAE,2021-01-01,41,45
1e-4,TAE,2021-01-17,41,-194
1e-4,TAE,2021-02-02,41,178
1e-4,TAE,2021-02-18,41,5087
1e-4,TAE,2021-03-06,41,4871
1e-4,TAE,2021-03-22,41,5293
1e-4,TAE,2021-04-07,41,5746
1e-4,TAE,2021-04-23,41,5294
1e-4,TAE,2021-05-09,41,6324
1e-4,TAE,2021-05-25,41,6229
1e-4,TAE,2021-06-10,41,6082
1e-4,TAE,2021-06-26,41,7129
1e-4,TAE,2021-07-12,41,6884
1e-4,TAE,2021-07-28,41,6613
1e-4,TAE,2021-08-13,41,6160
1e-4,TAE,2021-08-29,41,6679
1e-4,TAE,2021-09-14,41,6695
1e-4,TAE,2021-09-30,41,7049
1e-4,TAE,2021-10-16,41,6029
1e-4,TAE,2021-11-01,41,5081
1e-4,TAE,2021-11-17,41,8068
1e-4,TAE,2021-12-03,41,3033
1e-4,TAE,2021-12-19,41,5328
1e-4,TAE,2022-01-01,41,5328
1e-4,TAE,2022-01-17,41,5341
1e-4,TAE,2022-02-02,41,5518
1e-4,TAE,2022-02-18,41,4764
1e-4,TAE,2022-03-06,41,4740
1e-4,TAE,2022-03-22,41,5117
1e-4,TAE,2022-04-07,41,6015
1e-4,TAE,2022-04-23,41,6297
1e-4,TAE,2022-05-09,41,6343
1e-4,TAE,2022-05-25,41,6710
1e-4,TAE,2022-06-10,41,6338
1e-4,TAE,2022-06-26,41,6261
1e-4,TAE,2022-07-12,41,5809
1e-4,TAE,2022-07-28,41,5244
1e-4,TAE,2022-08-13,41,5766
1e-4,TAE,2022-08-29,41,6495
1e-4,TAE,2022-09-14,41,6900
1e-4,TAE,2022-09-30,41,6191
1e-4,TAE,2022-10-16,41,6388
1e-4,TAE,2022-11-01,41,4091
1e-4,TAE,2022-11-17,41,6278
1e-4,TAE,2022-12-03,41,5849
1e-4,TAE,2022-12-19,41,6477
1e-4,TAE,2023-01-01,41,6477
1e-4,TAE,2023-01-17,41,1628
1e-4,TAE,2023-02-02,41,5541
1e-4,TAE,2023-02-18,41,5182
1e-4,TAE,2023-03-06,41,6473
1e-4,TAE,2023-03-22,41,7448
1e-4,TAE,2023-04-07,41,5445
1e-4,TAE,2023-04-23,41,6048
1e-4,TAE,2023-05-09,41,6384
1e-4,TAE,2023-05-25,41,6267
1e-4,TAE,2023-06-10,41,5661
1e-4,TAE,2023-06-26,41,5735
1e-4,TAE,2023-07-12,41,6467
1e-4,TAE,2023-07-28,41,7069
1e-4,TAE,2023-08-13,41,7159
1e-4,TAE,2023-08-29,41,7478
1e-4,TAE,2023-09-14,41,6414
1e-4,TAE,2023-09-30,41,6077
1e-4,TAE,2023-10-16,41,6340
1e-4,TAE,2023-11-01,41,5901
1e-4,TAE,2023-11-17,41,5174
1e-4,TAE,2023-12-03,41,1404
1e-4,TAE,2023-12-19,41,5413
1e-4,TAE,2024-01-01,41,1338
1e-4,TAE,2024-01-17,41,5634
1e-4,TAE,2024-02-02,41,5441
1e-4,TAE,2024-02-18,41,5647
1e-4,TAE,2024-03-05,41,5924
1e-4,TAE,2024-03-21,41,5607
1e-4,TAE,2024-04-06,41,6068
1e-4,TAE,2024-04-22,41,6351
1e-4,TAE,2024-05-08,41,7120
1e-4,TAE,2024-05-24,41,6171
1e-4,TAE,2024-06-09,41,6353
1e-4,TAE,2024-06-25,41,6802
1e-4,TAE,2024-07-11,41,5686
1e-4,TAE,2024-07-27,41,5859
1e-4,TAE,2024-08-12,41,5878
1e-4,TAE,2024-08-28,41,6031
1e-4,TAE,2024-09-13,41,6254
1e-4,TAE,2024-09-29,41,7603
1e-4,TAE,2024-10-15,41,6064
1e-4,TAE,2024-10-31,41,6956
1e-4,TAE,2024-11-16,41,5817
1e-4,TAE,2024-12-02,41,6087
1e-4,TAE,2024-12-18,41,4092
