scale,site,calendar_date,pixel,value
1e-4,PAY,2022-01-17,41,5783
1e-4,PAY,2022-02-02,41,5317
1e-4,PAY,2022-02-18,41,5541
1e-4,PAY,2022-03-06,41,5063
1e-4,PAY,2022-03-22,41,5456
1e-4,PAY,2022-04-07,41,6866
1e-4,PAY,2022-04-23,41,7189
1e-4,PAY,2022-05-09,41,6942
1e-4,PAY,2022-05-25,41,6889
1e-4,PAY,2022-06-10,41,6006
1e-4,PAY,2022-06-26,41,4644
1e-4,PAY,2022-07-12,41,4836
1e-4,PAY,2022-07-28,41,5263
1e-4,PAY,2022-08-13,41,5045
1e-4,PAY,2022-08-29,41,6312
1e-4,PAY,2022-09-14,41,7767
1e-4,PAY,2022-09-30,41,7296
1e-4,PAY,2022-10-16,41,6760
1e-4,PAY,2022-11-01,41,6554
1e-4,PAY,2022-11-17,41,6757
1e-4,PAY,2022-12-03,41,86
1e-4,PAY,2022-12-19,41,6687
1e-4,PAY,2023-01-01,41,7394
1e-4,PAY,2023-01-17,41,6044
1e-4,PAY,2023-02-02,41,5780
1e-4,PAY,2023-02-18,41,5465
1e-4,PAY,2023-03-06,41,5466
1e-4,PAY,2023-03-22,41,6593
1e-4,PAY,2023-04-07,41,7237
1e-4,PAY,2023-04-23,41,6683
1e-4,PAY,2023-05-09,41,5932
1e-4,PAY,2023-05-25,41,5736
1e-4,PAY,2023-06-10,41,6029
1e-4,PAY,2023-06-26,41,4746
1e-4,PAY,2023-07-12,41,6254
1e-4,PAY,2023-07-28,41,6308
1e-4,PAY,2023-08-13,41,5399
1e-4,PAY,2023-08-29,41,5724
1e-4,PAY,2023-09-14,41,6200
1e-4,PAY,2023-09-30,41,6313
1e-4,PAY,2023-10-16,41,6212
1e-4,PAY,2023-11-01,41,5992
1e-4,PAY,2023-11-17,41,4063
1e-4,PAY,2023-12-03,41,5228
1e-4,PAY,2023-12-19,41,5401
1e-4,PAY,2024-01-01,41,2995
1e-4,PAY,2024-01-17,41,5502
1e-4,PAY,2024-02-02,41,4961
1e-4,PAY,2024-02-18,41,5616
1e-4,PAY,2024-03-05,41,3817
1e-4,PAY,2024-03-21,41,5612
1e-4,PAY,2024-04-06,41,6177
1e-4,PAY,2024-04-22,41,5960
1e-4,PAY,2024-05-08,41,6546
1e-4,PAY,2024-05-24,41,6170
1e-4,PAY,2024-06-09,41,6109
1e-4,PAY,2024-06-25,41,6078
1e-4,PAY,2024-07-11,41,6343
1e-4,PAY,2024-07-27,41,5784
1e-4,PAY,2024-08-12,41,5522
1e-4,PAY,2024-08-28,41,5699
1e-4,PAY,2024-09-13,41,6402
1e-4,PAY,2024-09-29,41,7332
1e-4,PAY,2024-10-15,41,1031
1e-4,PAY,2024-10-31,41,3673
1e-4,PAY,2024-11-16,41,5590
1e-4,PAY,2024-12-02,41,5921
1e-4,PAY,2024-12-18,41,6611
