scale,site,calendar_date,pixel,value
1e-4,KOP,2016-09-13,41,7160
1e-4,KOP,2016-09-29,41,7293
1e-4,KOP,2016-10-15,41,6857
1e-4,KOP,2016-10-31,41,6455
1e-4,KOP,2016-11-16,41,6054
1e-4,KOP,2016-12-02,41,5978
1e-4,KOP,2016-12-18,41,5726
1e-4,KOP,2017-01-01,41,307
1e-4,KOP,2017-01-17,41,5305
1e-4,KOP,2017-02-02,41,5293
1e-4,KOP,2017-02-18,41,4811
1e-4,KOP,2017-03-06,41,6193
1e-4,KOP,2017-03-22,41,7132
1e-4,KOP,2017-04-07,41,7098
1e-4,KOP,2017-04-23,41,6732
1e-4,KOP,2017-05-09,41,6997
1e-4,KOP,2017-05-25,41,8107
1e-4,KOP,2017-06-10,41,7235
1e-4,KOP,2017-06-26,41,6107
1e-4,KOP,2017-07-12,41,5509
1e-4,KOP,2017-07-28,41,6458
1e-4,KOP,2017-08-13,41,5698
1e-4,KOP,2017-08-29,41,5160
1e-4,KOP,2017-09-14,41,6091
1e-4,KOP,2017-09-30,41,6507
1e-4,KOP,2017-10-16,41,6153
1e-4,KOP,2017-11-01,41,6741
1e-4,KOP,2017-11-17,41,6340
1e-4,KOP,2017-12-03,41,6826
1e-4,KOP,2017-12-19,41,5574
1e-4,KOP,2018-01-01,41,4943
1e-4,KOP,2018-01-17,41,5774
1e-4,KOP,2018-02-02,41,6045
1e-4,KOP,2018-02-18,41,6744
1e-4,KOP,2018-03-06,41,5121
1e-4,KOP,2018-03-22,41,6553
1e-4,KOP,2018-04-07,41,7458
1e-4,KOP,2018-04-23,41,7856
1e-4,KOP,2018-05-09,41,7557
1e-4,KOP,2018-05-25,41,7247
1e-4,KOP,2018-06-10,41,6610
1e-4,KOP,2018-06-26,41,6835
1e-4,KOP,2018-07-12,41,5947
1e-4,KOP,2018-07-28,41,5374
1e-4,KOP,2018-08-13,41,5259
1e-4,KOP,2018-08-29,41,6148
1e-4,KOP,2018-09-14,41,6703
1e-4,KOP,2018-09-30,41,6966
1e-4,KOP,2018-10-16,41,7131
1e-4,KOP,2018-11-01,41,6604
1e-4,KOP,2018-11-17,41,3391
1e-4,KOP,2018-12-03,41,6483
1e-4,KOP,2018-12-19,41,5363
1e-4,KOP,2019-01-01,41,5873
1e-4,KOP,2019-01-17,41,5375
1e-4,KOP,2019-02-02,41,4894
1e-4,KOP,2019-02-18,41,5177
1e-4,KOP,2019-03-06,41,5128
1e-4,KOP,2019-03-22,41,6359
1e-4,KOP,2019-04-07,41,5563
1e-4,KOP,2019-04-23,41,7615
1e-4,KOP,2019-05-09,41,7471
1e-4,KOP,2019-05-25,41,6959
1e-4,KOP,2019-06-10,41,7637
1e-4,KOP,2019-06-26,41,7204
1e-4,KOP,2019-07-12,41,7184
1e-4,KOP,2019-07-28,41,5687
1e-4,KOP,2019-08-13,41,5286
1e-4,KOP,2019-08-29,41,7129
1e-4,KOP,2019-09-14,41,6646
1e-4,KOP,2019-09-30,41,6910
1e-4,KOP,2019-10-16,41,7000
1e-4,KOP,2019-11-01,41,6066
1e-4,KOP,2019-11-17,41,5105
1e-4,KOP,2019-12-03,41,5633
1e-4,KOP,2019-12-19,41,6419
1e-4,KOP,2020-01-01,41,5937
1e-4,KOP,2020-01-17,41,5976
1e-4,KOP,2020-02-02,41,6199
1e-4,KOP,2020-02-18,41,5157
1e-4,KOP,2020-03-05,41,6100
1e-4,KOP,2020-03-21,41,5570
1e-4,KOP,2020-04-06,41,6734
1e-4,KOP,2020-04-22,41,7722
1e-4,KOP,2020-05-08,41,7525
1e-4,KOP,2020-05-24,41,7012
1e-4,KOP,2020-06-09,41,7463
1e-4,KOP,2020-06-25,41,7373
1e-4,KOP,2020-07-11,41,5955
1e-4,KOP,2020-07-27,41,5892
1e-4,KOP,2020-08-12,41,6909
1e-4,KOP,2020-08-28,41,6227
1e-4,KOP,2020-09-13,41,7270
1e-4,KOP,2020-09-29,41,6923
1e-4,KOP,2020-10-15,41,6554
1e-4,KOP,2020-10-31,41,5306
1e-4,KOP,2020-11-16,41,6464
1e-4,KOP,2020-12-02,41,6375
1e-4,KOP,2020-12-18,41,6077
1e-4,KOP,2021-01-01,41,2757
1e-4,KOP,2021-01-17,41,5101
1e-4,KOP,2021-02-02,41,4561
1e-4,KOP,2021-02-18,41,4579
1e-4,KOP,2021-03-06,41,5159
1e-4,KOP,2021-03-22,41,7287
1e-4,KOP,2021-04-07,41,6127
1e-4,KOP,2021-04-23,41,5565
1e-4,KOP,2021-05-09,41,6704
1e-4,KOP,2021-05-25,41,6856
1e-4,KOP,2021-06-10,41,6715
1e-4,KOP,2021-06-26,41,8100
1e-4,KOP,2021-07-12,41,7292
1e-4,KOP,2021-07-28,41,7553
1e-4,KOP,2021-08-13,41,6250
1e-4,KOP,2021-08-29,41,5895
1e-4,KOP,2021-09-14,41,6077
1e-4,KOP,2021-09-30,41,7486
1e-4,KOP,2021-10-16,41,6047
1e-4,KOP,2021-11-01,41,6474
1e-4,KOP,2021-11-17,41,4090
1e-4,KOP,2021-12-03,41,5376
1e-4,KOP,2021-12-19,41,5565
1e-4,KOP,2022-01-01,41,5565
1e-4,KOP,2022-01-17,41,4953
1e-4,KOP,2022-02-02,41,5400
1e-4,KOP,2022-02-18,41,6220
1e-4,KOP,2022-03-06,41,4842
1e-4,KOP,2022-03-22,41,6726
1e-4,KOP,2022-04-07,41,6488
1e-4,KOP,2022-04-23,41,6517
1e-4,KOP,2022-05-09,41,6872
1e-4,KOP,2022-05-25,41,8040
1e-4,KOP,2022-06-10,41,7198
1e-4,KOP,2022-06-26,41,6773
1e-4,KOP,2022-07-12,41,6450
1e-4,KOP,2022-07-28,41,5576
1e-4,KOP,2022-08-13,41,6296
1e-4,KOP,2022-08-29,41,6392
1e-4,KOP,2022-09-14,41,6854
1e-4,KOP,2022-09-30,41,7263
1e-4,KOP,2022-10-16,41,7827
1e-4,KOP,2022-11-01,41,7972
1e-4,KOP,2022-11-17,41,7128
1e-4,KOP,2022-12-03,41,83
1e-4,KOP,2022-12-19,41,8386
1e-4,KOP,2023-01-01,41,8386
1e-4,KOP,2023-01-17,41,6684
1e-4,KOP,2023-02-02,41,6209
1e-4,KOP,2023-02-18,41,6286
1e-4,KOP,2023-03-06,41,6475
1e-4,KOP,2023-03-22,41,6592
1e-4,KOP,2023-04-07,41,6925
1e-4,KOP,2023-04-23,41,7032
1e-4,KOP,2023-05-09,41,4762
1e-4,KOP,2023-05-25,41,5413
1e-4,KOP,2023-06-10,41,6115
1e-4,KOP,2023-06-26,41,6160
1e-4,KOP,2023-07-12,41,7467
1e-4,KOP,2023-07-28,41,7277
1e-4,KOP,2023-08-13,41,6838
1e-4,KOP,2023-08-29,41,6712
1e-4,KOP,2023-09-14,41,7517
1e-4,KOP,2023-09-30,41,5571
1e-4,KOP,2023-10-16,41,4851
1e-4,KOP,2023-11-01,41,3255
1e-4,KOP,2023-11-17,41,5275
1e-4,KOP,2023-12-03,41,5073
1e-4,KOP,2023-12-19,41,4925
1e-4,KOP,2024-01-01,41,4467
1e-4,KOP,2024-01-17,41,4386
1e-4,KOP,2024-02-02,41,5061
1e-4,KOP,2024-02-18,41,5230
1e-4,KOP,2024-03-05,41,6485
1e-4,KOP,2024-03-21,41,6929
1e-4,KOP,2024-04-06,41,6857
1e-4,KOP,2024-04-22,41,6615
1e-4,KOP,2024-05-08,41,6541
1e-4,KOP,2024-05-24,41,5626
1e-4,KOP,2024-06-09,41,6852
1e-4,KOP,2024-06-25,41,6127
1e-4,KOP,2024-07-11,41,6159
1e-4,KOP,2024-07-27,41,5491
1e-4,KOP,2024-08-12,41,6099
1e-4,KOP,2024-08-28,41,5611
1e-4,KOP,2024-09-13,41,5415
1e-4,KOP,2024-09-29,41,7527
1e-4,KOP,2024-10-15,41,6688
1e-4,KOP,2024-10-31,41,4075
1e-4,KOP,2024-11-16,41,5617
1e-4,KOP,2024-12-02,41,5235
1e-4,KOP,2024-12-18,41,-815
